fight_key,r_clv,b_clv,clv_diff_rb,r_movement_pct,b_movement_pct,movement_diff_rb,r_late,b_late,late_diff_rb,r_steam,b_steam,steam_diff_rb,r_vol,b_vol,vol_diff_rb
brian ortega_max holloway,11.4,-17.2,28.6,12.97322522312314,-14.495454545454557,27.468679768577697,0.1255533333333001,-0.1355599999999999,0.2611133333333,0.05262399999998024,-0.07362000000002,0.12624400000000024,0.056181950517931685,0.07538417442229992,-0.01920222390436823
brian ortega_renato moicano,7.3,-0.8,8.1,7.916666666666661,-0.7778349190023182,8.694501585668979,0.06000000000000005,-0.04302499999999987,0.10302499999999992,0.18699999999999983,-0.067774,0.25477399999999983,0.14191987175867932,0.0683023851267289,0.07361748663195042
brian ortega_thiago tavares,9.7,-11.1,20.799999999999997,10.705627989255051,-9.999999999999998,20.70562798925505,0.033744999999999914,-0.125,0.15874499999999991,0.0873600000000001,-0.1469999999999998,0.2343599999999999,0.04910483958837459,0.08551169510657587,-0.03640685551820128
brian ortega_yair rodriguez,5.9,-0.7,6.6000000000000005,6.0538116591928315,-0.5812156062573348,6.635027265450166,-0.04357142857139973,0.043473571428599866,-0.0870449999999996,0.06741904761904083,-0.015053809523800199,0.08247285714284103,0.04861495458727849,0.01528982253196478,0.03332513205531371
brian stann_chael sonnen,0.0,11.8,-11.8,0.0,13.33333333333333,-13.33333333333333,0.014249999999999874,-0.08000000000000007,0.09424999999999994,0.0093700000000001,0.1759999999999997,-0.1666299999999996,0.013770725071687395,0.13407460609675492,-0.12030388102506753
brian stann_chris leben,-2.0,15.6,-17.6,-1.9833168056932915,18.500000000000007,-20.4833168056933,0.004589999999999872,-0.009999999999999787,0.014589999999999659,0.056990000000000096,-0.025999999999998913,0.08298999999999901,0.052486830357719255,0.15369124893760217,-0.10120441857988291
brian stann_jorge santiago,-11.4,20.3,-31.700000000000003,-10.20376093447174,25.456826487754313,-35.66058742222605,-0.026449999999999863,0.1499999999999999,-0.17644999999999977,-0.08853400000000011,0.17285799999999973,-0.26139199999999985,0.06404887387768808,0.12648764085474914,-0.062438766977061064
brian stann_michael bisping,-6.7,19.1,-25.8,-6.207583587572385,23.33333333333334,-29.540916920905723,-0.08233500000000005,0.2749999999999999,-0.35733499999999996,-0.023665999999999743,0.12000000000000055,-0.1436660000000003,0.026425387017033466,0.11999999999999997,-0.0935746129829665
brian stann_mike massenzio,26.8,-19.7,46.5,36.585365853658544,-16.435916585281785,53.02128243894033,0.06999999999999984,-0.03325,0.10324999999999984,0.3783333333333334,-0.14947833333333338,0.5278116666666668,0.24270583521823202,0.09278495825052152,0.1499208769677105
brian stann_wanderlei silva,25.0,-7.6,32.6,33.33333333333333,-7.0741566768887765,40.407490010222105,0.5750000000000002,-0.07908500000000007,0.6540850000000002,0.2599999999999998,-0.03909899999999977,0.29909899999999956,0.22107690969434143,0.03142241552220329,0.18965449417213814
